char;time_ingame;time_rw;pos;vehicle;subtitles_text;speaker;soundfile
Michael;05:00:00;13:12:06;5308.493,-5203.926,-5203.926;;Show me the money!;Trevor;PRO_BRAB
Michael;05:00:00;13:12:07;5307.626,-5202.33,-5202.33;;;;
Michael;05:00:00;13:12:07;5307.422,-5200.77,-5200.77;;;;
Michael;05:00:00;13:12:08;5306.999,-5199.068,-5199.068;;;;
Michael;05:00:00;13:12:08;5305.222,-5198.396,-5198.396;;;;
Michael;05:00:00;13:12:09;5303.122,-5198.007,-5198.007;;Slow and steady, T. Slow and steady.;Michael;PRO_BRAC
Michael;05:00:00;13:12:09;5300.979,-5197.73,-5197.73;;;;
Michael;05:00:00;13:12:10;5298.849,-5197.413,-5197.413;;;;
Michael;05:00:00;13:12:10;5297.126,-5196.472,-5196.472;;;;
Michael;05:00:00;13:12:11;5296.036,-5194.774,-5194.774;;;;
Michael;05:00:00;13:12:11;5295.459,-5192.805,-5192.805;;;;
Michael;05:00:00;13:12:12;5295.24,-5190.669,-5190.669;;;;
Michael;05:00:00;13:12:12;5294.821,-5188.618,-5188.618;;;;
Michael;05:00:00;13:12:13;5294.529,-5186.678,-5186.678;;;;
Michael;05:00:00;13:12:13;5294.715,-5186.8,-5186.8;;;;
Michael;05:00:00;13:12:14;5295.193,-5187.523,-5187.523;;;;
Michael;05:00:00;13:12:14;5296.446,-5188.237,-5188.237;;;;
Michael;05:00:00;13:12:15;5297.341,-5188.508,-5188.508;;;;
Michael;05:00:00;13:12:15;5298.209,-5188.739,-5188.739;;;;
Michael;05:00:00;13:12:16;5299.025,-5188.914,-5188.914;;;;
Michael;05:00:00;13:12:16;5300.096,-5189.086,-5189.086;;;;
Michael;05:00:00;13:12:17;5301.937,-5189.328,-5189.328;;;;
Michael;05:00:00;13:12:17;5304.072,-5189.592,-5189.592;;;;
Michael;05:00:00;13:12:18;5306.793,-5189.848,-5189.848;;;;
Michael;05:00:00;13:12:18;5307.508,-5190.299,-5190.299;;;;
Michael;05:00:00;13:12:19;5307.928,-5190.495,-5190.495;;;;
Michael;05:00:00;13:12:20;5308.15,-5190.431,-5190.431;;;;
Michael;05:00:00;13:12:20;5308.168,-5190.431,-5190.431;;;;
Michael;05:00:00;13:12:21;5308.138,-5190.462,-5190.462;;Oh...;Cutscene;Cutscene
Michael;05:00:00;13:12:21;5307.918,-5190.419,-5190.419;;;;
Michael;05:00:00;13:12:22;5308.111,-5190.489,-5190.489;;There's enough here for us all to enjoy!;Cutscene;Cutscene
Michael;05:00:00;13:12:22;5307.977,-5190.545,-5190.545;;;;
Michael;05:00:00;13:12:23;5308.063,-5190.538,-5190.538;;;;
Michael;05:00:00;13:12:23;5307.983,-5190.562,-5190.562;;;;
Michael;05:00:00;13:12:24;5308.098,-5190.477,-5190.477;;Depends on how you look at it.;Cutscene;Cutscene
Michael;05:00:00;13:12:24;5307.962,-5190.48,-5190.48;;;;
Michael;05:00:00;13:12:25;5308.034,-5190.456,-5190.456;;;;
Michael;05:00:00;13:12:25;5308.024,-5190.506,-5190.506;;;;
Michael;05:00:00;13:12:26;5308.001,-5190.573,-5190.573;;;;
Michael;05:00:00;13:12:26;5307.054,-5190.073,-5190.073;;;;
Michael;05:00:00;13:12:27;5306.547,-5189.902,-5189.902;;;;
Michael;05:00:00;13:12:27;5306.285,-5189.726,-5189.726;;;;
Michael;05:00:00;13:12:28;5306.204,-5189.708,-5189.708;;;;
Michael;05:00:00;13:12:28;5305.541,-5189.596,-5189.596;;Come on. Move it.;Trevor;PRO_BSAA
Michael;05:00:00;13:12:29;5304.593,-5189.484,-5189.484;;;;
Michael;05:00:00;13:12:29;5303.753,-5189.437,-5189.437;;;;
Michael;05:00:00;13:12:30;5302.877,-5189.379,-5189.379;;;;
Michael;05:00:00;13:12:30;5301.981,-5189.414,-5189.414;;Coming out, B.;Trevor;PRO_FEAA
Michael;05:00:00;13:12:31;5301.079,-5189.472,-5189.472;;;;
Michael;05:00:00;13:12:31;5300.212,-5189.484,-5189.484;;;;
Michael;05:00:00;13:12:32;5298.276,-5188.532,-5188.532;;;;
Michael;05:00:00;13:12:32;5297.614,-5188.366,-5188.366;;Give it up!;Cutscene;Cutscene
Michael;05:00:00;13:12:33;5296.675,-5188.479,-5188.479;;;;
Michael;05:00:00;13:12:34;5296.379,-5188.59,-5188.59;;I got him!;Cutscene;Cutscene
Michael;05:00:00;13:12:34;5296.84,-5188.098,-5188.098;;;;
Michael;05:00:00;13:12:35;5296.75,-5188.151,-5188.151;;;;
Michael;05:00:00;13:12:35;5296.696,-5188.242,-5188.242;;;;
Michael;05:00:00;13:12:36;5296.759,-5187.989,-5187.989;;;;
Michael;05:00:00;13:12:36;5296.85,-5187.986,-5187.986;;I saw your face. I'll remember you.;Cutscene;Cutscene
Michael;05:00:00;13:12:37;5296.831,-5188.071,-5188.071;;;;
Michael;05:00:00;13:12:37;5296.833,-5188.096,-5188.096;;;;
Michael;05:00:00;13:12:38;5296.813,-5188.124,-5188.124;;You forget a thousand things every day.;Cutscene;Cutscene
